desigcomercial;numbicicletas;numbicicletas__1;numdocasvacias;position;entity_ts;coordinates;lon;lat;coordinates
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 21:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 23:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 7:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 9:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 9:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 10:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 13:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 13:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 15:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 16:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 17:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 18:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 18:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 20:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 21:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/03/2020 23:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 1:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 3:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 4:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 4:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 5:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 6:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 7:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 12:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 13:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 15:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/03/2020 23:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 2:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 5:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 6:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 8:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 9:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 10:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 10:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 12:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 15:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 16:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 17:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 22:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/03/2020 23:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 0:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 1:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 1:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 2:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 6:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 10:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 12:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 12:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 13:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 14:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 14:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 18:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 19:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 19:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 22:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/03/2020 23:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 6:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 6:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 11:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 12:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 15:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 17:22;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 17:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 18:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 22:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/03/2020 23:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 3:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 4:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 5:08;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 8:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 10:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 12:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 14:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 14:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 14:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 15:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 15:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 17:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 18:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 19:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 20:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/03/2020 21:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 2:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 3:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 4:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 5:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 5:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 5:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 6:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 6:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 7:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 9:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 12:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 13:05;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 14:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 15:06;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 16:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 16:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 17:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 20:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/03/2020 21:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 0:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 2:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 2:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 5:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 5:45;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 6:05;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 6:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 7:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 7:45;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 11:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 12:05;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 16:45;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 18:46;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 22:05;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 22:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 22:46;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/03/2020 23:49;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 3:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 3:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 6:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 8:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 8:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 9:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 9:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 10:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 14:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 15:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 17:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 17:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 18:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 19:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 19:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 20:02;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 21:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/03/2020 23:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 1:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 3:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 3:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 6:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 8:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 9:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 10:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 10:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 11:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 14:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 14:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 16:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 16:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 18:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 18:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 19:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 20:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 21:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 21:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/03/2020 22:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 0:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 1:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
